ID,Site,Mail_Consent,Email_Consent,Tier,City,Country,Age,Age_Group,Gender,Twelve_Month_ADT,Six_Month_ADT,Three_Month_ADT,One_Month_ADT,Twelve_Month_Theo_NW,Six_Month_Theo_NW,Three_Month_Theo_NW,One_Month_Theo_NW,Twelve_Month_Actual_NW,Six_Month_Actual_NW,Three_Month_Actual_NW,One_Month_Actual_NW,Twelve_Month_Trips,Six_Month_Trips,Three_Month_Trips,One_Month_Trips,Number_of_Comps_Taken_12_Months,Value_of_Comps_Taken_12_Months,Twelve_Month_Net_Comp ,Number_of_Comps_Taken_3_Months,Value_of_Comps_Taken_3_Months,Three_Month_Net_Comp ,Number_of_Comps_Taken_1_Month,Value_of_Comps_Taken_1_Month,One_Month_Net_Comp ,Lapse
732761,WB,Y,N,GOLD   ,THORNHILL,Canada,77,75+,FEMALE,282.5661333,233.4388,212.2936,212.2936,1695.3968,700.3164,212.2936,212.2936,3721,906,-316,-316,6,3,1,1,1,20,115.631744,0,0,16.983488,0,0,16.983488,No Lapse
732784,WB,Y,N,GOLD   ,OWEN SOUND,Canada,72,67-74,FEMALE,312.4868,0,0,0,312.4868,0,0,0,1111,0,0,0,1,0,0,0,1,46,-21.001056,0,0,0,0,0,0,6 Month Lasped
732793,WB,N,N,SILVER ,HAMILTON,Canada,29,27-34,MALE  ,294.6519,294.6519,0,0,294.6519,294.6519,0,0,-149,-149,0,0,1,1,0,0,1,60,-36.427848,0,0,0,0,0,0,3 Month Lapsed
732796,WB,Y,Y,GOLD   ,LONDON,Canada,54,51-58,FEMALE,407.38772,138.79804,169.18328,0,3666.48948,277.59608,169.18328,0,4692.4,1037.4,670.4,0,9,2,1,0,1,20,273.3191584,0,0,13.5346624,0,0,0,1 Month Lapsed
732812,WB,Y,Y,GOLD   ,TORONTO,Canada,54,51-58,MALE  ,1437.0165,0,0,0,2874.033,0,0,0,5286,0,0,0,2,0,0,0,2,90,139.92264,0,0,0,0,0,0,6 Month Lasped
732813,WB,Y,Y,GOLD   ,NORTH YORK,Canada,54,51-58,MALE  ,244.7818,244.7818,244.7818,0,244.7818,244.7818,244.7818,0,299,299,299,0,1,1,1,0,1,10,9.582544,1,10,9.582544,0,0,0,1 Month Lapsed
732814,WB,Y,Y,GOLD   ,BRAMPTON,Canada,58,51-58,FEMALE,254.6297568,199.6821552,250.4525412,396.294492,14513.89614,5191.736036,3255.883036,1188.883476,12951.75,5783.75,4484.75,1513.03,57,26,13,3,46,743,418.1116909,6,90,170.4706429,2,30,65.11067808,No Lapse
732822,WB,Y,N,GOLD   ,MARKHAM,Canada,40,35-42,MALE  ,660.1064875,0,0,0,10561.7038,0,0,0,15480,0,0,0,16,0,0,0,6,185,659.936304,0,0,0,0,0,0,6 Month Lasped
732834,WB,Y,Y,GOLD   ,BRAMPTON,Canada,65,59-66,FEMALE,723.1719129,442.4165677,240.7962947,302.70208,128724.6005,27429.8272,4575.1296,1513.5104,44011.3,28935.3,19797.3,10249.9,178,62,19,5,114,9477,820.96804,6,386,-19.989632,0,0,121.080832,No Lapse
732835,WB,Y,N,SILVER ,SHELBURNE,Canada,72,67-74,MALE  ,236.4164516,205.2065178,200.9595756,94.907635,4019.079678,2052.065178,1004.797878,189.81527,3022.67,3484.67,761.67,-57.6,17,10,5,2,5,145,176.5263742,2,35,45.38383024,1,20,-4.8147784,No Lapse
732853,WB,Y,Y,GOLD   ,MISSISSAUGA,Canada,69,67-74,FEMALE,262.7278,228.4021667,0,0,1839.0946,685.2065,0,0,1825,899,0,0,7,3,0,0,5,127,20.127568,0,0,0,0,0,0,3 Month Lapsed
732864,WB,Y,Y,GOLD   ,NORTH YORK,Canada,37,35-42,MALE  ,198.8379007,239.1855049,273.952578,165.9442819,11532.59824,6697.194138,5753.004138,1327.554255,6055.33,2734.33,2183.33,221.86,58,28,21,8,11,349,573.607859,5,214,246.240331,2,66,40.2043404,No Lapse
732866,WB,N,Y,GOLD   ,ETOBICOKE,Canada,37,35-42,MALE  ,185.1430555,189.2909351,239.4667878,205.3864477,3888.004166,3596.527766,2634.134666,1232.318686,961.82,1364.82,3907.82,1122.47,21,19,11,6,3,150,161.0403333,1,60,150.7307733,1,60,38.58549488,No Lapse
732890,WB,N,Y,GOLD   ,MISSISSAUGA,Canada,69,67-74,FEMALE,383.4986308,296.02558,0,0,4985.4822,1480.1279,0,0,9028,2385,0,0,13,5,0,0,11,244,154.838576,0,0,0,0,0,0,3 Month Lapsed
732893,WB,N,Y,GOLD   ,TORONTO,Canada,53,51-58,MALE  ,1789.715,0,0,0,1789.715,0,0,0,-15045,0,0,0,1,0,0,0,0,0,143.1772,0,0,0,0,0,0,6 Month Lasped
732897,WB,Y,Y,GOLD   ,NORTH YORK,Canada,65,59-66,FEMALE,399.8640792,571.9012205,416.5449433,478.1790567,15594.69909,10866.12319,3748.90449,1434.53717,15978.18,7355.18,6616.18,2900.21,39,19,9,3,2,168,1079.575927,0,0,299.9123592,0,0,114.7629736,No Lapse
732899,WB,Y,N,GOLD   ,NORTH YORK,Canada,53,51-58,MALE  ,228.8567519,294.1429863,447.506645,732.29409,4805.99179,2353.14389,895.01329,732.29409,7421.13,3104.13,657.13,237.13,21,8,2,1,8,331,53.4793432,1,10,61.6010632,0,0,58.5835272,No Lapse
732905,WB,Y,Y,GOLD   ,BOLTON,Canada,43,43-50,MALE  ,641.7823907,698.904534,258.416835,410.51347,17969.90694,6989.04534,1033.66734,821.02694,20185.42,8504.42,2515.42,2214.53,28,10,4,2,5,290,1147.592555,1,52,30.6933872,0,0,65.6821552,No Lapse
732912,WB,Y,N,REWARDS,TORONTO,Canada,53,51-58,FEMALE,226.4322,167.0875667,0,0,1358.5932,501.2627,0,0,1462,202,0,0,6,3,0,0,4,74,34.687456,0,0,0,0,0,0,No Lapse
732917,WB,Y,N,SILVER ,RICHMOND HILL,Canada,84,75+,FEMALE,299.0541943,391.1807025,372.19164,372.606995,4186.75872,3129.44562,1116.57492,745.21399,6025.83,6194.83,1107.83,1271.55,14,8,3,2,5,207,127.9406976,1,22,67.3259936,1,22,37.6171192,No Lapse
732945,WB,N,N,SILVER ,COLLINGWOOD,Canada,75,75+,FEMALE,253.081475,274.5035,0,0,1012.3259,274.5035,0,0,1512,380,0,0,4,1,0,0,3,133,-52.013928,0,0,0,0,0,0,3 Month Lapsed
732946,WB,Y,N,GOLD   ,MARKHAM,Canada,67,67-74,FEMALE,361.0792953,261.0841329,263.6787433,0,5416.18943,1827.58893,791.03623,0,5377.51,1044.51,86.51,0,15,7,3,0,7,391,42.2951544,1,30,33.2828984,0,0,0,1 Month Lapsed
732949,WB,Y,Y,GOLD   ,TORONTO,Canada,57,51-58,FEMALE,178.2490147,192.3120245,118.4066899,110.526902,17290.15443,8846.353128,3196.980628,1215.795922,23046.05,13611.05,7317.05,2705.66,97,46,27,11,25,1028,355.2123542,6,304,-48.24154976,0,0,97.26367376,No Lapse
732950,WB,Y,N,GOLD   ,MARKHAM,Canada,64,59-66,FEMALE,604.0744455,849.0805667,0,0,6644.8189,5094.4834,0,0,5563,3144,0,0,11,6,0,0,0,0,531.585512,0,0,0,0,0,0,3 Month Lapsed
732961,WB,Y,N,SILVER ,NIAGARA FALLS,Canada,72,67-74,FEMALE,312.4687074,291.2944894,330.5603436,346.7819548,23435.15305,12234.36855,4958.405154,1733.909774,25398.55,20178.55,8105.55,2357.96,75,42,15,5,24,629,1245.812244,6,137,259.6724123,1,20,118.7127819,No Lapse
732976,WB,N,N,GOLD   ,NORTH YORK,Canada,47,43-50,FEMALE,1231.390732,1231.390732,1231.390732,1428.959283,19702.25171,19702.25171,19702.25171,14289.59283,21776.41,21776.41,21776.41,5596.72,16,16,16,10,6,199,1377.180137,6,199,1377.180137,6,199,944.1674262,No Lapse
732979,WB,Y,Y,SILVER ,NIAGARA FALLS,Canada,31,27-34,MALE  ,511.44482,466.4072,268.5841667,0,5114.4482,3264.8504,805.7525,0,6854,484,3900,0,10,7,3,0,4,95,314.155856,0,0,64.4602,0,0,0,1 Month Lapsed
732980,WB,Y,N,SILVER ,GEORGETOWN,Canada,82,75+,FEMALE,244.60452,210.34968,264.28026,264.28026,733.81356,420.69936,264.28026,264.28026,1102.39,114.39,102.39,102.39,3,2,1,1,0,0,58.7050848,0,0,21.1424208,0,0,21.1424208,No Lapse
732981,WB,N,Y,SILVER ,NORTH YORK,Canada,50,43-50,FEMALE,340.2490805,355.7927755,288.1126767,0,6464.73253,3913.72053,864.33803,0,8306.78,6004.78,2690.78,0,19,11,3,0,6,281,236.1786024,1,60,9.1470424,0,0,0,1 Month Lapsed
732982,WB,Y,N,GOLD   ,SCARBOROUGH,Canada,56,51-58,FEMALE,554.6257042,513.4482083,471.0131222,296.70182,13311.0169,6161.3785,4239.1181,593.40364,16268.78,5968.78,6315.78,1145.58,24,12,9,2,15,530,534.881352,4,180,159.129448,1,30,17.4722912,No Lapse
732984,WB,N,Y,GOLD   ,MARKHAM,Canada,33,27-34,MALE  ,341.507005,355.2801243,387.6108343,415.8264,9562.19614,4973.92174,2713.27584,1247.4792,10750.14,4948.14,2577.14,1313.51,28,14,7,3,3,30,734.9756912,1,10,207.0620672,1,10,89.798336,No Lapse
732990,WB,Y,N,GOLD   ,BRAMPTON,Canada,65,59-66,FEMALE,433.0128,433.0128,0,0,433.0128,433.0128,0,0,-2565,-2565,0,0,1,1,0,0,0,0,34.641024,0,0,0,0,0,0,3 Month Lapsed
732995,WB,Y,N,GOLD   ,MISSISSAUGA,Canada,55,51-58,FEMALE,235.33215,235.33215,235.33215,352.397625,705.99645,705.99645,705.99645,704.79525,859.69,859.69,859.69,850.69,3,3,3,2,0,0,56.479716,0,0,56.479716,0,0,56.38362,No Lapse
733007,WB,N,N,SILVER ,TORONTO,Canada,35,35-42,MALE  ,604.2182153,593.2235223,611.4636588,653.1258963,75527.27692,40339.19952,22012.69172,9143.762548,52870.54,24540.54,13169.54,8433.8,125,68,36,14,14,214,5828.182153,7,102,1659.015337,4,57,674.5010038,No Lapse
733017,WB,Y,Y,GOLD   ,WOODBRIDGE,Canada,62,59-66,MALE  ,1815.906467,1177.0383,1177.0383,1177.0383,5447.7194,1177.0383,1177.0383,1177.0383,11057.5,3728.5,3728.5,3728.5,3,1,1,1,1,22,413.817552,0,0,94.163064,0,0,94.163064,No Lapse
733041,WB,Y,Y,REWARDS,PICKERING,Canada,33,27-34,MALE  ,286.2031579,286.2031579,326.0320769,290.87212,5437.86,5437.86,4238.417,2908.7212,-16901.75,-16901.75,-12982.75,-11622.85,19,19,13,10,12,342,93.0288,10,322,17.07336,10,322,-89.302304,No Lapse
733043,WB,Y,Y,SILVER ,NEWMARKET,Canada,77,75+,FEMALE,232.0972733,311.0054857,469.716675,469.716675,6962.9182,2177.0384,1878.8667,1878.8667,451,-2539,-2220,-2220,30,7,4,4,11,330,227.033456,1,15,135.309336,1,15,135.309336,No Lapse
733048,WB,N,N,SILVER ,MISSISSAUGA,Canada,78,75+,FEMALE,731.284265,991.6020123,1004.412765,1702.928565,21207.24369,14874.03019,12052.95319,1702.928565,20453.55,15247.55,9913.55,2687.61,29,15,12,1,14,448,1248.579495,7,198,766.2362548,1,30,106.2342852,No Lapse
733058,WB,Y,N,SILVER ,MARKHAM,Canada,48,43-50,MALE  ,523.5949842,524.41518,420.45588,0,9948.3047,5244.1518,2102.2794,0,8561,-244,4359,0,19,10,5,0,9,539,256.864376,2,103,65.182352,0,0,0,1 Month Lapsed
733066,WB,Y,Y,GOLD   ,MISSISSAUGA,Canada,48,43-50,FEMALE,1129.856074,1145.761544,1225.151073,1005.1044,7908.99252,5728.80772,3675.45322,1005.1044,2949.4,4245.4,2966.4,925.9,7,5,3,1,0,0,632.7194016,0,0,294.0362576,0,0,80.408352,No Lapse
733073,WB,Y,N,GOLD   ,MISSISSAUGA,Canada,88,75+,FEMALE,398.6599435,415.3888981,398.3887304,0,24716.9165,21600.2227,9162.9408,0,14392.4,6763.4,9194.4,0,62,52,23,0,19,305,1672.35332,6,95,638.035264,0,0,0,1 Month Lapsed
733074,WB,Y,N,GOLD   ,RICHMOND HILL,Canada,59,59-66,MALE  ,588.7847591,696.25252,526.81426,247.48412,13542.04946,9051.28276,3160.88556,742.45236,12054.98,9267.98,4728.98,382.98,23,13,6,3,10,324,759.3639568,3,80,172.8708448,2,50,9.3961888,No Lapse
733083,WB,Y,N,GOLD   ,HAMILTON,Canada,66,59-66,FEMALE,547.1858667,0,0,0,1641.5576,0,0,0,97,0,0,0,3,0,0,0,1,44,87.324608,0,0,0,0,0,0,6 Month Lasped
733089,WB,Y,N,SILVER ,MISSISSAUGA,Canada,68,67-74,FEMALE,276.0573038,92.95614214,95.51753167,0,6901.432595,650.692995,286.552595,0,7454.37,1613.37,455.37,0,25,7,3,0,21,493,59.1146076,1,22,0.9242076,0,0,0,1 Month Lapsed
733095,WB,Y,N,GOLD   ,TORONTO,Canada,66,59-66,FEMALE,412.82621,73.43698,65.89476,65.89476,2476.95726,146.87396,65.89476,65.89476,1152.54,-336.46,295.54,295.54,6,2,1,1,1,66,132.1565808,0,0,5.2715808,0,0,5.2715808,No Lapse
733099,WB,N,N,REWARDS,LOS ANGELES,United States of America,50,43-50,MALE  ,584.3279029,513.7231105,351.35663,267.11701,19867.1487,9760.7391,3513.5663,801.35103,5850.73,8689.73,8479.73,1946.15,34,19,10,3,33,544,1045.371896,9,194,87.085304,3,50,14.1080824,No Lapse
733105,WB,Y,Y,GOLD   ,TORONTO,Canada,55,51-58,FEMALE,230.8355449,236.9885191,219.9056436,256.20699,8771.750705,3791.816305,1539.339505,256.20699,7956.22,4849.22,2098.22,379.93,38,16,7,1,0,0,701.7400564,0,0,123.1471604,0,0,20.4965592,No Lapse
733108,WB,N,N,SILVER ,STONEY CREEK,Canada,47,43-50,FEMALE,267.4314,267.4314,0,0,267.4314,267.4314,0,0,735,735,0,0,1,1,0,0,0,0,21.394512,0,0,0,0,0,0,3 Month Lapsed
733113,WB,Y,N,GOLD   ,WOODBRIDGE,Canada,58,51-58,FEMALE,513.6383941,382.523025,223.71282,0,8731.8527,3060.1842,1118.5641,0,12554.92,4495.92,4318.92,0,17,8,5,0,18,962,-263.451784,1,15,74.485128,0,0,0,1 Month Lapsed
733116,WB,Y,Y,GOLD   ,MISSISSAUGA,Canada,73,67-74,FEMALE,639.6324569,634.095812,282.750996,282.750996,8954.854396,5072.766496,282.750996,282.750996,7738.26,4311.26,966.26,966.26,14,8,1,1,8,177,539.3883517,0,0,22.62007968,0,0,22.62007968,No Lapse
733121,WB,Y,Y,GOLD   ,DON MILLS,Canada,53,51-58,FEMALE,370.2760606,393.7587706,410.9629936,402.9906253,30362.63697,16537.86837,8630.222866,2417.943752,21254.9,13059.9,4612.9,-2238.66,82,42,21,6,22,1187,1242.010957,4,400,290.4178293,2,120,73.43550016,No Lapse
733127,WB,Y,N,REWARDS,NEWMARKET,Canada,60,59-66,MALE  ,267.5278962,267.0101544,310.5214058,0,4547.974235,2136.081235,1863.128435,0,7759.8,2445.8,2244.8,0,17,8,6,0,1,10,353.8379388,0,0,149.0502748,0,0,0,1 Month Lapsed
733129,WB,Y,N,SILVER ,TORONTO,Canada,73,67-74,MALE  ,312.1303636,0,0,0,3433.434,0,0,0,6219,0,0,0,11,0,0,0,9,194,80.67472,0,0,0,0,0,0,6 Month Lasped
733135,WB,Y,Y,GOLD   ,MARKHAM,Canada,63,59-66,FEMALE,409.4557,511.9364,0,0,1228.3671,511.9364,0,0,1192,541,0,0,3,1,0,0,2,44,54.269368,0,0,0,0,0,0,3 Month Lapsed
733158,WB,Y,N,GOLD   ,TORONTO,Canada,50,43-50,FEMALE,415.029517,364.9306094,425.1648438,0,9130.649375,2919.444875,1700.659375,0,15389.2,5441.2,1389.2,0,22,8,4,0,7,391,339.45195,1,55,81.05275,0,0,0,1 Month Lapsed
733166,WB,Y,Y,SILVER ,ETOBICOKE,Canada,59,59-66,MALE  ,343.7858,0,0,0,687.5716,0,0,0,1294,0,0,0,2,0,0,0,1,60,-4.994272,0,0,0,0,0,0,6 Month Lasped
733167,WB,Y,N,GOLD   ,TORONTO,Canada,57,51-58,FEMALE,257.3529063,262.8672638,271.3884614,219.834842,14669.11566,6834.54886,3799.43846,1099.17421,19057.74,8228.74,4585.74,1288.79,57,26,14,5,24,625,548.5292528,4,103,200.9550768,0,0,87.9339368,No Lapse
733170,WB,Y,N,GOLD   ,BRAMPTON,Canada,60,59-66,MALE  ,587.60452,587.60452,587.60452,587.60452,587.60452,587.60452,587.60452,587.60452,-2467.51,-2467.51,-2467.51,-2467.51,1,1,1,1,0,0,47.0083616,0,0,47.0083616,0,0,47.0083616,No Lapse
733171,WB,Y,Y,GOLD   ,LONDON,Canada,50,43-50,FEMALE,287.2571112,313.7365589,366.776153,392.9454435,2872.571112,2196.155912,1467.104612,785.890887,3690.08,2683.08,1055.08,618.4,10,7,4,2,2,30,199.805689,0,0,117.368369,0,0,62.87127096,No Lapse
733174,WB,Y,N,REWARDS,WOODBRIDGE,Canada,67,67-74,MALE  ,445.0878211,203.4553587,301.4739694,393.5242833,42728.43083,5289.839325,2713.265725,1180.57285,58930.1,14357.1,6542.1,3426.35,96,26,9,3,105,2661,757.274466,1,26,191.061258,1,26,68.445828,No Lapse
733185,WB,Y,Y,GOLD   ,RICHMOND HILL,Canada,66,59-66,MALE  ,591.7797857,700.5298055,490.7015097,686.97801,74564.253,51138.6758,15211.7468,6869.7801,24991,9410,8767,1938,126,73,31,10,129,4663,1302.14024,32,1302,-85.06025584,11,375,174.582408,No Lapse
733187,WB,Y,N,SILVER ,NORTH YORK,Canada,48,43-50,MALE  ,232.7271212,278.141405,186.6047167,156.598625,6050.90515,2781.41405,559.81415,313.19725,7024.97,2893.97,422.97,-53.03,26,10,3,2,7,144,340.072412,0,0,44.785132,0,0,25.05578,No Lapse
733190,WB,N,N,GOLD   ,BRAMPTON,Canada,50,43-50,FEMALE,251.9595667,251.9595667,263.3324824,300.9076222,4535.2722,4535.2722,4476.6522,2708.1686,8126.92,8126.92,7881.92,4644.42,18,18,17,9,6,296,66.821776,6,296,62.132176,5,236,-19.346512,No Lapse
733200,WB,Y,Y,GOLD   ,YORK,Canada,56,51-58,FEMALE,983.3746533,1096.639853,1256.27112,308.92488,38351.61148,9869.75868,5025.08448,308.92488,23361.38,16430.38,4591.38,1188.38,39,9,4,1,30,696,2372.128918,1,26,376.0067584,1,26,-1.2860096,No Lapse
733201,WB,Y,Y,SILVER ,MISSISSAUGA,Canada,41,35-42,FEMALE,320.9208353,315.3720037,338.3026382,292.4727188,20218.01263,10722.64813,6427.750125,2339.78175,18979.75,7194.75,3856.75,2008.5,63,34,19,8,3,113,1504.44101,0,0,514.22001,0,0,187.18254,No Lapse
733206,WB,Y,Y,GOLD   ,ALLISTON,Canada,55,51-58,FEMALE,640.1735729,551.3730529,590.3904769,492.2609333,30728.3315,9373.3419,7675.0762,4430.3484,89592,18404,10204,12865,48,17,13,9,0,0,2458.26652,0,0,614.006096,0,0,354.427872,No Lapse
733207,WB,N,Y,SILVER ,TORONTO,Canada,33,27-34,FEMALE,240.59425,200.8444,0,0,962.377,602.5332,0,0,2070,1116,0,0,4,3,0,0,3,62,14.99016,0,0,0,0,0,0,3 Month Lapsed
733209,WB,Y,N,GOLD   ,SCARBOROUGH,Canada,74,67-74,FEMALE,1636.599086,1581.059295,1551.050518,2004.440435,14729.39177,9486.35577,6204.20207,4008.88087,26725.85,13553.85,6287.85,2764.85,9,6,4,2,2,66,1112.351342,1,22,474.3361656,1,22,298.7104696,No Lapse
733211,WB,Y,Y,GOLD   ,NORTH YORK,Canada,61,59-66,FEMALE,303.3049,0,0,0,303.3049,0,0,0,456,0,0,0,1,0,0,0,0,0,24.264392,0,0,0,0,0,0,6 Month Lasped
733213,WB,Y,N,GOLD   ,MISSISSAUGA,Canada,46,43-50,FEMALE,251.229579,248.6761618,271.5871971,265.60228,5024.59158,2735.43778,1901.11038,531.20456,7079.6,4386.6,2265.6,-250.65,20,11,7,2,0,0,401.9673264,0,0,152.0888304,0,0,42.4963648,No Lapse
733216,WB,Y,N,GOLD   ,NORTH YORK,Canada,80,75+,MALE  ,225.1391,177.6263167,158.7651,212.1163,5178.1993,1065.7579,317.5302,212.1163,7100.2,2201.2,1199.2,446.2,23,6,2,1,9,338,76.255944,0,0,25.402416,0,0,16.969304,No Lapse
733237,WB,Y,Y,GOLD   ,TORONTO,Canada,78,75+,FEMALE,268.1378,0,0,0,268.1378,0,0,0,770,0,0,0,1,0,0,0,0,0,21.451024,0,0,0,0,0,0,6 Month Lasped
733241,WB,Y,N,GOLD   ,KENILWORTH,Canada,57,51-58,MALE  ,242.5731305,280.4220725,296.7897117,359.48624,2668.304435,1682.532435,890.369135,359.48624,4379.62,3017.62,2551.62,1050.21,11,6,3,1,0,0,213.4643548,0,0,71.2295308,0,0,28.7588992,No Lapse
733266,WB,Y,N,GOLD   ,ETOBICOKE,Canada,80,75+,FEMALE,793.165885,595.41427,595.41427,0,3172.66354,1190.82854,1190.82854,0,8510.97,3504.97,3504.97,0,4,2,2,0,0,0,253.8130832,0,0,95.2662832,0,0,0,1 Month Lapsed
733279,WB,Y,N,GOLD   ,OAKVILLE,Canada,68,67-74,MALE  ,408.7797692,375.2045223,353.8275087,0,18395.08961,8629.704013,4599.757613,0,17187.16,6029.16,2351.16,0,45,23,13,0,28,978,493.607169,4,196,171.980609,0,0,0,1 Month Lapsed
733303,WB,Y,N,SILVER ,TORONTO,Canada,44,43-50,MALE  ,130.2499735,130.2499735,130.2499735,110.8526077,3125.999363,3125.999363,3125.999363,1884.494331,2731.33,2731.33,2731.33,1412.89,24,24,24,17,3,232,18.07994904,3,232,18.07994904,3,232,-81.24045352,No Lapse
733306,WB,Y,Y,GOLD   ,NORTH YORK,Canada,34,27-34,FEMALE,614.5431672,537.328325,563.9987083,504.3737333,47319.82388,18806.49138,11843.97288,3026.2424,61670.85,3688.85,2865.85,-15642.45,77,35,21,6,60,3535,250.58591,15,1114,-166.48217,9,790,-547.900608,No Lapse
733313,WB,Y,N,GOLD   ,NORTH YORK,Canada,84,75+,FEMALE,439.752475,401.1097106,446.9454848,546.3785695,47493.2673,22462.1438,8938.909695,5463.785695,25713.25,9696.25,-2476.75,-1226.95,108,56,20,10,134,3003,796.4613836,20,400,315.1127756,8,176,261.1028556,No Lapse
733314,WB,N,N,SILVER ,MISSISSAUGA,Canada,62,59-66,FEMALE,533.1551925,750.8085341,658.7587593,432.0561182,36254.55309,21773.44749,9881.381389,2160.280591,26475.15,913.15,9484.15,1594.65,68,29,15,5,14,1055,1845.364247,7,633,157.5105111,0,0,172.8224473,No Lapse
733315,WB,Y,N,REWARDS,SCARBOROUGH,Canada,53,51-58,MALE  ,254.6071364,0,0,0,2800.6785,0,0,0,3622,0,0,0,11,0,0,0,3,324,-99.94572,0,0,0,0,0,0,1 Month Lapsed
733316,WB,Y,N,SILVER ,MISSISSAUGA,Canada,71,67-74,FEMALE,266.2246534,285.9675668,261.1628557,0,1331.123267,1143.870267,783.488567,0,551.89,432.89,941.89,0,5,4,3,0,0,0,106.4898614,0,0,62.67908536,0,0,0,1 Month Lapsed
733318,WB,N,Y,GOLD   ,ETOBICOKE,Canada,55,51-58,MALE  ,140.4237,126.5421048,135.8828626,165.1974439,10250.9301,5314.768402,3261.188702,1156.382107,10574.16,7150.16,4197.16,700.15,73,42,24,7,35,681,139.0744082,8,145,115.8950962,5,89,3.51056856,No Lapse
733319,WB,Y,Y,GOLD   ,MARKHAM,Canada,68,67-74,MALE  ,490.3958024,586.6563143,550.2229912,137.00821,17163.85309,11733.12629,7152.898885,137.00821,6655.31,-1602.69,-5618.69,-1730.94,35,20,13,1,9,349,1024.108247,4,174,398.2319108,0,0,10.9606568,No Lapse
733322,WB,Y,Y,GOLD   ,TORONTO,Canada,43,43-50,FEMALE,375.8087646,358.0125445,346.6463188,360.2356445,29688.8924,9666.338701,5546.341101,1440.942578,18267.88,8057.88,4586.88,357.16,79,27,16,4,19,1045,1330.111392,2,95,348.7072881,1,45,70.27540624,No Lapse
733326,WB,Y,N,GOLD   ,SCARBOROUGH,Canada,43,43-50,FEMALE,323.8097939,335.6961229,439.6908356,509.7370538,19428.58763,10742.27593,6595.362534,2548.685269,11546.71,4009.71,2081.71,3071.37,60,32,15,5,4,101,1453.287011,2,44,483.6290027,1,22,181.8948215,No Lapse
733335,WB,Y,Y,GOLD   ,ETOBICOKE,Canada,61,59-66,MALE  ,135.2090831,174.3926998,175.1185458,233.4443208,15278.62639,9940.383891,4553.082191,1867.554566,8480.22,4578.22,2546.22,1293.81,113,57,26,8,65,1065,157.2901113,16,231,133.2465753,6,106,43.40436528,No Lapse
733337,WB,Y,Y,GOLD   ,NORTH YORK,Canada,50,43-50,FEMALE,215.1246404,367.2622857,425.38425,500.58682,10110.8581,7712.508,6806.148,5005.8682,21678.01,14129.01,12210.01,9166.01,47,21,16,10,7,499,309.868648,2,146,398.49184,1,86,314.469456,No Lapse
733343,WB,Y,Y,GOLD   ,MISSISSAUGA,Canada,57,51-58,FEMALE,522.307,522.307,522.307,522.307,522.307,522.307,522.307,522.307,-909,-909,-909,-909,1,1,1,1,0,0,41.78456,0,0,41.78456,0,0,41.78456,No Lapse
733344,WB,Y,Y,REWARDS,THORNHILL,Canada,71,67-74,FEMALE,681.4422423,570.5769599,605.2238998,0,17717.4983,8558.654399,3026.119499,0,11058.44,9128.44,1405.44,0,26,15,5,0,26,676,741.3998639,4,109,133.0895599,0,0,0,1 Month Lapsed
733357,WB,Y,Y,GOLD   ,DELAND,United States of America,60,59-66,MALE  ,2928.847563,2928.847563,2928.847563,1028.607525,5857.695125,5857.695125,5857.695125,1028.607525,-6325,-6325,-6325,3000,2,2,2,1,2,29,439.61561,1,15,453.61561,1,15,67.288602,No Lapse
733361,WB,Y,N,SILVER ,HORNBY,Canada,57,51-58,MALE  ,347.8559351,337.0386521,379.3370362,482.5625475,15653.51708,12807.46878,6069.392579,965.125095,6537.29,2874.29,559.29,351.71,45,38,16,2,9,217,1035.281366,3,105,380.5514063,1,15,62.2100076,No Lapse
733364,WB,Y,Y,GOLD   ,ETOBICOKE,Canada,75,75+,FEMALE,168.2429061,221.8911576,290.9774063,280.9438234,15646.59027,10650.77557,7565.412565,2247.550587,12553.63,10419.63,8698.63,3706.15,93,48,26,8,13,327,924.7272212,4,92,513.2330052,0,0,179.804047,No Lapse
733385,WB,Y,N,GOLD   ,MAPLE,Canada,88,75+,FEMALE,1138.0078,1187.73595,0,0,6828.0468,2375.4719,0,0,12809,3992,0,0,6,2,0,0,10,219,327.243744,0,0,0,0,0,0,3 Month Lapsed
733395,WB,Y,Y,REWARDS,MISSISSAUGA,Canada,42,35-42,FEMALE,279.9846836,285.3839507,291.9090614,263.4589286,9799.463925,9703.054325,9632.999025,3688.425,5580,6034,5679,5112,35,34,33,14,0,0,783.957114,0,0,770.639922,0,0,295.074,No Lapse
733407,WB,N,Y,GOLD   ,SCARBOROUGH,Canada,53,51-58,MALE  ,316.1912667,431.1771,394.494,0,948.5738,862.3542,394.494,0,1986,1523,905,0,3,2,1,0,0,0,75.885904,0,0,31.55952,0,0,0,1 Month Lapsed
733408,WB,Y,N,GOLD   ,EAST YORK,Canada,64,59-66,FEMALE,248.2466946,143.8786,46.905,46.905,9185.1277,1438.786,93.81,93.81,13514.35,3359.35,1233.35,1233.35,37,10,2,2,18,693,41.810216,0,0,7.5048,0,0,7.5048,No Lapse
